Num,BEARID,Sex,Date,Time,Lat,Lon
72,1016,F,20030613,16:00:38,69.0888,-133.9256
73,1016,F,20030613,20:00:38,69.1399,-133.9541
74,1016,F,20030614,0:00:38,69.1713,-134.0326
75,1016,F,20030614,4:00:37,69.1955,-134.0053
76,1016,F,20030614,8:01:06,69.2088,-133.9968
77,1016,F,20030614,12:00:38,69.2094,-133.9977
78,1016,F,20030614,16:00:38,69.2107,-134.006
79,1016,F,20030614,20:00:37,69.2088,-133.9949
80,1016,F,20030615,0:00:56,69.2083,-134.0029
81,1016,F,20030615,4:00:38,69.2128,-134.0664
82,1016,F,20030615,8:00:38,69.2127,-134.0667
83,1016,F,20030615,12:00:38,69.2127,-134.0666
84,1016,F,20030615,16:00:38,69.2127,-134.0664
85,1016,F,20030615,20:00:38,69.2122,-134.0604
86,1016,F,20030616,0:00:38,69.2132,-134.0787
87,1016,F,20030616,4:00:58,69.2121,-134.0603
88,1016,F,20030616,8:00:38,69.2127,-134.0681
89,1016,F,20030616,12:00:38,69.2131,-134.066
90,1016,F,20030616,16:00:37,69.2128,-134.0664
91,1016,F,20030616,20:01:25,69.2006,-133.8462
92,1016,F,20030617,0:00:37,69.1976,-133.8479
93,1016,F,20030617,4:00:38,69.2011,-133.8443
94,1016,F,20030617,8:01:08,69.2046,-133.8128
95,1016,F,20030617,16:00:40,69.2022,-133.8062
96,1016,F,20030617,20:00:38,69.2007,-133.8065
97,1016,F,20030618,0:00:38,69.168,-133.852
98,1016,F,20030618,4:00:38,69.166,-133.8474
99,1016,F,20030618,8:00:38,69.1541,-133.8699
100,1016,F,20030618,12:00:38,69.1436,-133.8658
101,1016,F,20030618,16:03:05,69.1421,-133.8675
102,1016,F,20030618,20:00:38,69.1421,-133.8672
103,1016,F,20030619,0:00:38,69.142,-133.8683
104,1016,F,20030619,4:00:38,69.1423,-133.8682
105,1016,F,20030619,8:00:38,69.1524,-133.9354
106,1016,F,20030619,12:00:38,69.1267,-133.9208
107,1016,F,20030619,16:00:38,69.1272,-133.9221
108,1016,F,20030619,20:00:38,69.1271,-133.9281
109,1016,F,20030620,0:00:38,69.1169,-133.9422
110,1016,F,20030620,4:00:38,69.0848,-133.9136
111,1016,F,20030620,8:00:38,69.0753,-133.9399
112,1016,F,20030620,12:01:07,69.0503,-133.936
113,1016,F,20030620,16:02:36,69.0231,-133.8929
114,1016,F,20030620,20:00:38,69.0572,-133.7517
115,1016,F,20030621,0:01:24,69.0574,-133.7522
116,1016,F,20030621,4:02:24,69.055,-133.4526
117,1016,F,20030621,8:01:02,69.1237,-133.4783
118,1016,F,20030621,12:01:44,69.1304,-133.5424
119,1016,F,20030621,16:01:06,69.1303,-133.5426
120,1016,F,20030621,20:01:07,69.1323,-133.5986
121,1016,F,20030622,0:01:24,69.1326,-133.5981
122,1016,F,20030622,4:01:01,69.099,-133.6566
123,1016,F,20030622,8:00:38,69.0774,-133.7481
124,1016,F,20030622,12:00:55,69.0813,-133.9042
125,1016,F,20030622,16:01:24,69.0862,-133.9106
126,1016,F,20030622,20:01:01,69.0792,-133.9436
127,1016,F,20030623,0:00:38,69.1023,-133.9265
128,1016,F,20030623,4:00:38,69.1097,-133.9323
129,1016,F,20030623,8:01:37,69.198,-133.8431
130,1016,F,20030623,12:01:07,69.1995,-133.8311
131,1016,F,20030623,16:00:37,69.2092,-133.9984
132,1016,F,20030623,20:00:38,69.2147,-134.0302
133,1016,F,20030624,0:00:37,69.2122,-134.0572
134,1016,F,20030624,4:01:07,69.2119,-134.0584
135,1016,F,20030624,8:01:06,69.2067,-134.103
136,1016,F,20030624,12:01:06,69.2066,-134.1031
137,1016,F,20030624,16:00:38,69.1785,-134.0698
138,1016,F,20030624,20:00:38,69.1385,-134.1196
139,1016,F,20030625,0:02:03,69.1391,-134.1196
140,1016,F,20030625,4:00:38,69.0732,-134.0678
141,1016,F,20030625,8:00:38,69.0319,-134.0555
142,1016,F,20030625,12:01:07,68.9887,-133.9103
143,1016,F,20030625,16:01:06,68.9376,-133.8038
144,1016,F,20030625,20:01:07,68.9377,-133.804
145,1016,F,20030626,0:00:37,68.9377,-133.8036
146,1016,F,20030626,4:01:06,68.9859,-133.7752
147,1016,F,20030626,8:01:55,69.0547,-133.7762
148,1016,F,20030626,12:02:07,69.0537,-133.569
149,1016,F,20030626,16:00:56,69.1007,-133.5158
150,1016,F,20030626,20:00:38,69.1431,-133.5687
151,1016,F,20030627,0:01:07,69.1429,-133.5694
152,1016,F,20030627,4:02:07,69.1216,-133.5394
153,1016,F,20030627,8:01:07,69.1472,-133.7164
154,1016,F,20030627,12:01:07,69.2065,-133.8371
155,1016,F,20030627,16:00:38,69.2064,-133.837
156,1016,F,20030627,20:00:38,69.2104,-133.8276
157,1016,F,20030628,0:00:38,69.2103,-133.8278
158,1016,F,20030628,4:01:07,69.2014,-133.8486
159,1016,F,20030628,8:00:37,69.21,-133.8367
160,1016,F,20030628,12:01:01,69.2073,-133.8367
161,1016,F,20030628,16:00:38,69.2073,-133.8369
162,1016,F,20030628,20:00:38,69.213,-133.816
163,1016,F,20030629,0:00:55,69.213,-133.816
164,1016,F,20030629,4:00:55,69.2045,-133.8735
165,1016,F,20030629,8:01:54,69.2111,-134.0665
166,1016,F,20030629,12:01:07,69.2151,-134.0507
167,1016,F,20030629,16:01:07,69.2132,-134.0419
168,1016,F,20030630,4:01:36,69.2271,-134.0261
169,1016,F,20030630,8:02:07,69.1706,-134.0343
170,1016,F,20030630,12:01:07,69.1263,-133.9182
171,1016,F,20030630,16:01:06,69.0865,-133.911
172,1016,F,20030701,4:01:07,69.0849,-133.9138
173,1016,F,20030701,8:00:38,69.1001,-133.9306
174,1016,F,20030701,12:01:37,69.1421,-133.8719
175,1016,F,20030701,16:01:09,69.1462,-133.8668
176,1016,F,20030701,20:00:51,69.1467,-133.8657
177,1016,F,20030702,0:00:38,69.1422,-133.873
178,1016,F,20030702,4:00:39,69.1456,-133.8672
179,1016,F,20030702,8:01:06,69.1425,-133.8727
180,1016,F,20030702,12:01:07,69.2179,-133.7971
181,1016,F,20030702,16:00:38,69.2193,-133.82
182,1016,F,20030702,20:00:38,69.2193,-133.8199
183,1016,F,20030703,0:00:38,69.2192,-133.8199
184,1016,F,20030703,4:01:06,69.2183,-133.8217
185,1016,F,20030703,8:01:01,69.2055,-133.9879
186,1016,F,20030703,12:01:31,69.2171,-134.0611
187,1016,F,20030703,16:00:38,69.233,-133.9878
188,1016,F,20030704,0:00:38,69.2288,-133.962
189,1016,F,20030704,4:00:38,69.2177,-133.9652
190,1016,F,20030704,12:00:38,69.1707,-134.0341
191,1016,F,20030704,20:01:11,69.1507,-134.0336
192,1016,F,20030705,0:00:37,69.1505,-134.0335
193,1016,F,20030705,4:01:24,69.1388,-134.0035
194,1016,F,20030705,8:00:37,69.1365,-133.9893
195,1016,F,20030705,12:00:55,69.1368,-133.9869
196,1016,F,20030705,20:01:35,69.1377,-133.9847
197,1016,F,20030706,0:00:55,69.1377,-133.9847
198,1016,F,20030706,4:01:01,69.1365,-133.9896
199,1016,F,20030706,8:01:06,69.1006,-133.9351
200,1016,F,20030706,12:00:37,69.0712,-133.8822
201,1016,F,20030706,16:01:01,69.0481,-133.8476
202,1016,F,20030706,20:01:07,69.0491,-133.8339
203,1016,F,20030707,0:00:38,69.0491,-133.8338
204,1016,F,20030707,4:02:37,69.0475,-133.827
205,1016,F,20030707,8:00:38,69.0328,-133.8072
206,1016,F,20030707,12:01:07,69.0187,-133.8201
207,1016,F,20030707,16:00:37,68.9964,-133.8511
208,1016,F,20030707,20:01:06,68.9963,-133.8515
209,1016,F,20030708,0:00:38,68.9963,-133.8515
210,1016,F,20030708,4:01:06,68.9779,-133.8513
211,1016,F,20030708,8:01:07,68.979,-133.844
212,1016,F,20030708,12:00:37,68.9619,-133.8332
213,1016,F,20030708,16:00:38,68.9382,-133.8022
214,1016,F,20030708,20:01:07,68.9382,-133.8019
215,1016,F,20030709,0:00:38,68.9374,-133.8011
216,1016,F,20030709,4:01:07,68.929,-133.7782
217,1016,F,20030709,12:01:07,68.9122,-133.779
218,1016,F,20030709,16:01:07,68.9018,-133.8038
219,1016,F,20030710,4:00:38,68.9018,-133.8046
220,1016,F,20030710,12:01:01,68.9349,-133.8815
221,1016,F,20030710,20:02:11,68.9405,-133.8808
222,1016,F,20030711,0:00:55,68.9425,-133.8744
223,1016,F,20030711,4:01:06,68.9507,-133.8693
224,1016,F,20030711,8:01:08,68.9715,-133.8712
225,1016,F,20030711,12:00:38,68.9981,-133.8254
226,1016,F,20030711,16:01:21,69.0299,-133.8105
227,1016,F,20030712,0:00:37,69.0375,-133.8028
228,1016,F,20030712,4:01:56,69.0435,-133.7973
229,1016,F,20030712,8:00:38,69.0533,-133.8216
230,1016,F,20030712,12:01:07,69.0548,-133.7754
231,1016,F,20030712,16:01:07,69.0721,-133.8244
232,1016,F,20030713,4:00:38,69.0835,-133.9057
233,1016,F,20030713,8:00:57,69.0858,-133.9118
234,1016,F,20030713,12:01:10,69.0822,-133.9051
235,1016,F,20030713,16:00:56,69.0813,-133.906
236,1016,F,20030713,20:01:37,69.0755,-133.8895
237,1016,F,20030714,0:00:55,69.0767,-133.8908
238,1016,F,20030714,4:01:36,69.086,-133.9243
239,1016,F,20030714,8:01:08,69.119,-133.9621
240,1016,F,20030714,12:00:37,69.1382,-134.0051
241,1016,F,20030714,16:00:37,69.1367,-133.9894
242,1016,F,20030715,0:02:05,69.1368,-133.9854
243,1016,F,20030715,4:01:07,69.1359,-134.0379
244,1016,F,20030715,8:00:38,69.1099,-134.0797
245,1016,F,20030715,12:01:06,69.0978,-134.003
246,1016,F,20030715,16:00:37,69.0782,-133.9601
247,1016,F,20030716,0:01:06,69.0782,-133.9592
248,1016,F,20030716,4:01:36,69.0767,-133.8946
249,1016,F,20030716,8:00:38,69.0605,-133.9101
250,1016,F,20030716,12:00:38,69.0528,-133.9222
251,1016,F,20030716,16:01:32,69.0412,-133.915
252,1016,F,20030716,20:00:38,69.0413,-133.9145
253,1016,F,20030717,0:02:41,69.0413,-133.9144
254,1016,F,20030717,4:01:06,69.0382,-133.9216
255,1016,F,20030717,8:00:37,69.0329,-133.9302
256,1016,F,20030717,12:01:01,69.0197,-133.9103
257,1016,F,20030717,16:00:38,68.9806,-133.9603
258,1016,F,20030717,20:00:38,68.9804,-133.96
259,1016,F,20030718,0:00:40,68.9802,-133.9602
260,1016,F,20030718,4:00:38,68.9719,-133.9297
261,1016,F,20030718,8:00:38,68.966,-133.8731
262,1016,F,20030718,16:01:07,68.967,-133.8741
263,1016,F,20030718,20:00:38,68.9671,-133.8739
264,1016,F,20030719,0:00:37,68.9671,-133.8739
265,1016,F,20030719,4:00:38,68.9668,-133.874
266,1016,F,20030719,8:00:38,68.9395,-133.8146
267,1016,F,20030719,12:02:06,68.9368,-133.7998
268,1016,F,20030719,16:01:38,68.9297,-133.78
269,1016,F,20030719,20:01:07,68.9298,-133.78
270,1016,F,20030720,0:00:56,68.9296,-133.7801
271,1016,F,20030720,4:03:05,68.9164,-133.7882
272,1016,F,20030720,8:00:38,68.9009,-133.8079
273,1016,F,20030720,12:00:55,68.9005,-133.811
274,1016,F,20030720,16:00:37,68.8611,-133.8061
275,1016,F,20030720,20:00:37,68.8614,-133.8057
276,1016,F,20030721,4:01:25,68.8613,-133.806
277,1016,F,20030721,8:00:38,68.8527,-133.8103
278,1016,F,20030721,12:00:38,68.8687,-133.8386
279,1016,F,20030721,16:01:06,68.8705,-133.7389
280,1016,F,20030721,20:01:10,68.8771,-133.6849
281,1016,F,20030722,0:00:55,68.8772,-133.6849
282,1016,F,20030722,4:02:01,68.8768,-133.6852
283,1016,F,20030722,8:01:01,68.8973,-133.7321
284,1016,F,20030722,12:01:06,68.9379,-133.8001
285,1016,F,20030722,16:00:38,68.9379,-133.8042
286,1016,F,20030723,0:02:47,68.939,-133.8036
287,1016,F,20030723,4:01:07,68.9357,-133.8155
288,1016,F,20030723,8:01:27,68.9186,-133.851
289,1016,F,20030723,12:00:37,68.9258,-133.8993
290,1016,F,20030723,16:02:02,68.955,-133.9036
291,1016,F,20030723,20:00:40,68.9541,-133.9128
292,1016,F,20030724,0:01:06,68.9545,-133.9144
293,1016,F,20030724,4:01:07,68.9554,-133.9161
294,1016,F,20030724,8:00:38,68.9725,-133.8466
295,1016,F,20030724,12:01:07,69.0021,-133.7353
296,1016,F,20030724,16:01:37,69.0308,-133.6802
297,1016,F,20030724,20:01:55,69.0582,-133.6506
298,1016,F,20030725,0:00:38,69.0581,-133.6505
299,1016,F,20030725,4:00:38,69.0699,-133.6693
300,1016,F,20030725,8:00:38,69.1011,-133.7027
301,1016,F,20030725,12:00:38,69.1129,-133.7299
302,1016,F,20030725,16:00:38,69.1231,-133.7493
303,1016,F,20030725,20:02:25,69.1233,-133.818
304,1016,F,20030726,0:01:01,69.1258,-133.9413
305,1016,F,20030726,4:00:38,69.1169,-133.9443
306,1016,F,20030726,8:00:38,69.1218,-133.9587
307,1016,F,20030726,12:00:38,69.1602,-134.0862
308,1016,F,20030726,16:00:38,69.1859,-134.1489
309,1016,F,20030726,20:00:38,69.1859,-134.149
310,1016,F,20030727,0:00:55,69.1858,-134.1488
311,1016,F,20030727,4:00:55,69.1854,-134.2059
312,1016,F,20030727,8:00:38,69.1508,-134.1251
313,1016,F,20030727,12:00:38,69.1491,-134.1152
314,1016,F,20030727,16:01:07,69.0984,-134.1101
315,1016,F,20030727,20:01:07,69.0709,-134.0607
316,1016,F,20030728,0:03:02,69.0708,-134.0607
317,1016,F,20030728,4:02:21,69.0561,-133.993
318,1016,F,20030728,8:00:38,69.0561,-133.9927
319,1016,F,20030728,16:01:30,69.0435,-133.9632
320,1016,F,20030728,20:00:38,68.9952,-133.8884
321,1016,F,20030729,0:00:37,68.9859,-133.8694
322,1016,F,20030729,4:00:38,68.9746,-133.8276
323,1016,F,20030729,8:00:37,68.9384,-133.8059
324,1016,F,20030729,12:01:43,68.9379,-133.8009
325,1016,F,20030729,16:01:06,68.9018,-133.805
326,1016,F,20030729,20:01:07,68.9019,-133.8045
327,1016,F,20030730,4:00:55,68.9018,-133.8043
328,1016,F,20030730,8:01:07,68.901,-133.8081
329,1016,F,20030730,12:00:38,68.8998,-133.8371
330,1016,F,20030730,16:00:38,68.8928,-133.8477
331,1016,F,20030730,20:01:07,68.8917,-133.8466
332,1016,F,20030731,0:00:38,68.8915,-133.8471
333,1016,F,20030731,4:00:38,68.8982,-133.8444
334,1016,F,20030731,8:00:38,68.9044,-133.8423
335,1016,F,20030731,12:00:38,68.9032,-133.8462
336,1016,F,20030801,4:01:54,68.9142,-133.8589
337,1016,F,20030801,8:01:01,68.9147,-133.8576
338,1016,F,20030801,12:00:40,68.9143,-133.8539
339,1016,F,20030801,16:00:38,68.9107,-133.8322
340,1016,F,20030801,20:00:38,68.9014,-133.8058
341,1016,F,20030802,0:01:31,68.9014,-133.8057
342,1016,F,20030802,4:00:37,68.8706,-133.7893
343,1016,F,20030802,8:00:39,68.8614,-133.8681
344,1016,F,20030802,12:00:38,68.8591,-133.884
345,1016,F,20030802,16:01:07,68.8796,-133.9056
346,1016,F,20030802,20:00:38,68.8795,-133.9062
347,1016,F,20030803,0:00:56,68.8796,-133.9062
348,1016,F,20030803,4:01:07,68.8795,-133.91
349,1016,F,20030803,8:00:38,68.8906,-133.8733
350,1016,F,20030803,12:00:55,68.8963,-133.8827
351,1016,F,20030803,16:01:25,68.9016,-133.8697
352,1016,F,20030803,20:00:39,68.9027,-133.8581
353,1016,F,20030804,0:01:06,68.9031,-133.8582
354,1016,F,20030804,4:01:07,68.9049,-133.8585
355,1016,F,20030804,8:00:38,68.9021,-133.8485
356,1016,F,20030804,12:01:08,68.893,-133.8615
357,1016,F,20030804,16:00:58,68.8855,-133.8609
358,1016,F,20030805,0:00:38,68.8851,-133.8578
359,1016,F,20030805,4:01:02,68.8924,-133.8588
360,1016,F,20030805,8:01:06,68.8991,-133.8615
361,1016,F,20030805,12:01:05,68.9011,-133.8817
362,1016,F,20030805,16:01:06,68.9096,-133.8991
363,1016,F,20030805,20:00:38,68.91,-133.898
364,1016,F,20030806,4:00:37,68.9248,-133.892
365,1016,F,20030806,8:01:08,68.945,-133.9185
366,1016,F,20030806,12:00:38,68.9493,-133.9176
367,1016,F,20030806,16:00:59,68.9511,-133.9171
368,1016,F,20030806,20:02:42,68.9541,-133.9168
369,1016,F,20030807,0:00:38,68.9539,-133.9176
370,1016,F,20030807,4:00:38,68.9507,-133.9118
371,1016,F,20030807,8:00:38,68.9444,-133.8981
372,1016,F,20030807,12:01:11,68.9474,-133.9177
373,1016,F,20030807,16:01:07,68.9408,-133.9328
374,1016,F,20030807,20:01:08,68.9452,-133.9408
375,1016,F,20030808,0:01:06,68.9454,-133.9399
376,1016,F,20030808,4:00:38,68.942,-133.9364
377,1016,F,20030808,8:00:38,68.932,-133.9392
378,1016,F,20030808,12:00:38,68.9367,-133.9465
379,1016,F,20030808,16:01:06,68.95,-133.9339
380,1016,F,20030808,20:01:01,68.9512,-133.9175
381,1016,F,20030809,0:01:06,68.9541,-133.9123
382,1016,F,20030809,4:00:41,68.9547,-133.8981
383,1016,F,20030809,8:00:38,68.9388,-133.807
384,1016,F,20030809,12:01:07,68.9379,-133.8012
385,1016,F,20030809,16:01:07,68.9494,-133.8968
386,1016,F,20030810,0:00:55,68.9501,-133.9079
387,1016,F,20030810,4:02:07,68.9538,-133.9188
388,1016,F,20030810,12:01:07,68.958,-133.9191
389,1016,F,20030810,16:01:02,68.9502,-133.9125
390,1016,F,20030810,20:01:06,68.9384,-133.8804
391,1016,F,20030811,0:00:38,68.9384,-133.8804
392,1016,F,20030811,4:00:37,68.926,-133.8774
393,1016,F,20030811,8:00:38,68.9203,-133.9009
394,1016,F,20030811,12:01:06,68.9195,-133.9002
395,1016,F,20030811,16:00:37,68.8974,-133.9026
396,1016,F,20030811,20:00:38,68.8934,-133.8797
397,1016,F,20030812,4:00:37,68.8884,-133.8761
398,1016,F,20030812,8:00:38,68.8875,-133.8875
399,1016,F,20030812,12:00:38,68.8845,-133.8857
400,1016,F,20030812,16:01:01,68.8962,-133.8823
401,1016,F,20030813,0:01:01,68.9035,-133.8523
402,1016,F,20030813,4:00:38,68.907,-133.8493
403,1016,F,20030813,8:00:37,68.9294,-133.8188
404,1016,F,20030813,12:00:38,68.9385,-133.806
405,1016,F,20030813,16:00:38,68.9384,-133.806
406,1016,F,20030813,20:00:42,68.9763,-133.7623
407,1016,F,20030814,0:00:37,69.0037,-133.8017
408,1016,F,20030814,4:01:07,69.017,-133.7716
409,1016,F,20030814,8:00:38,69.0055,-133.7297
410,1016,F,20030814,16:00:37,69.0061,-133.674
411,1016,F,20030815,0:00:38,69.0562,-133.6925
412,1016,F,20030815,4:01:58,69.0754,-133.6607
413,1016,F,20030815,8:00:55,69.1033,-133.6566
414,1016,F,20030815,12:02:00,69.1434,-133.6695
415,1016,F,20030815,16:00:38,69.1433,-133.6689
416,1016,F,20030815,20:00:37,69.1445,-133.6688
417,1016,F,20030816,0:01:31,69.1426,-133.6697
418,1016,F,20030816,4:00:44,69.1441,-133.661
419,1016,F,20030816,8:00:38,69.1426,-133.6704
420,1016,F,20030816,12:00:37,69.1434,-133.6695
421,1016,F,20030816,16:01:05,69.1427,-133.6704
422,1016,F,20030816,20:00:38,69.1429,-133.6709
423,1016,F,20030817,0:00:55,69.1429,-133.6709
424,1016,F,20030817,4:01:07,69.1616,-133.6916
425,1016,F,20030817,8:00:38,69.1837,-133.6504
426,1016,F,20030817,12:01:30,69.1428,-133.6704
427,1016,F,20030817,16:00:55,69.1402,-133.7027
428,1016,F,20030817,20:00:37,69.1473,-133.7002
429,1016,F,20030818,0:00:38,69.1473,-133.7003
430,1016,F,20030818,4:00:37,69.1645,-133.7366
431,1016,F,20030818,8:01:25,69.2051,-133.8345
432,1016,F,20030818,12:00:38,69.2338,-133.8551
433,1016,F,20030818,16:00:38,69.2638,-133.9112
434,1016,F,20030818,20:00:37,69.2535,-133.9849
435,1016,F,20030819,4:00:38,69.2546,-133.9776
436,1016,F,20030819,8:01:06,69.2481,-134.0235
437,1016,F,20030819,12:00:37,69.2478,-134.0289
438,1016,F,20030819,16:00:38,69.2125,-134.0393
439,1016,F,20030819,20:01:08,69.198,-134.0255
440,1016,F,20030820,0:01:06,69.1813,-133.9893
441,1016,F,20030820,4:00:38,69.1644,-133.9862
442,1016,F,20030820,8:01:07,69.141,-133.9554
443,1016,F,20030820,12:00:38,69.141,-133.9554
444,1016,F,20030820,16:00:38,69.0936,-133.9286
445,1016,F,20030820,20:00:38,69.0637,-133.9407
446,1016,F,20030821,0:00:37,69.0546,-133.9372
447,1016,F,20030821,4:00:38,69.0068,-133.9391
448,1016,F,20030821,12:00:18,68.9727,-133.9526
449,1016,F,20030821,16:00:39,68.9648,-133.9651
450,1016,F,20030821,20:00:37,68.95,-133.9338
451,1016,F,20030822,0:01:06,68.9495,-133.9204
452,1016,F,20030822,4:01:07,68.9449,-133.8915
453,1016,F,20030822,8:01:06,68.9384,-133.8054
454,1016,F,20030822,12:00:55,68.9384,-133.8064
455,1016,F,20030822,16:00:38,68.9364,-133.7964
456,1016,F,20030822,20:01:31,68.9375,-133.7963
457,1016,F,20030823,0:00:38,68.9375,-133.7962
458,1016,F,20030823,4:01:02,68.9375,-133.7962
459,1016,F,20030823,8:00:45,68.9375,-133.7961
460,1016,F,20030823,12:00:55,68.9375,-133.7962
461,1016,F,20030823,16:00:38,68.9375,-133.7962
462,1016,F,20030823,20:01:07,68.9374,-133.7962
463,1016,F,20030824,0:01:24,68.9363,-133.7974
464,1016,F,20030824,4:01:06,68.9362,-133.7977
465,1016,F,20030824,8:01:06,68.9363,-133.7975
466,1016,F,20030824,12:01:06,68.9362,-133.7976
467,1016,F,20030824,16:02:12,68.9362,-133.7973
468,1016,F,20030824,20:00:38,68.9363,-133.7974
469,1016,F,20030825,4:01:25,68.9383,-133.7998
470,1016,F,20030825,8:01:07,68.9374,-133.7962
471,1016,F,20030825,12:01:07,68.9374,-133.7962
472,1016,F,20030825,16:00:38,68.9366,-133.7961
473,1016,F,20030825,20:01:07,68.9361,-133.7974
474,1016,F,20030826,4:00:55,68.9361,-133.7975
475,1016,F,20030826,8:01:06,68.9374,-133.7962
476,1016,F,20030826,12:01:32,68.9374,-133.7961
477,1016,F,20030826,16:01:03,68.936,-133.7961
478,1016,F,20030826,20:01:02,68.9366,-133.7961
479,1016,F,20030827,0:01:06,68.9364,-133.796
480,1016,F,20030827,4:00:38,68.9361,-133.7976
481,1016,F,20030827,16:00:38,68.9379,-133.8002
482,1016,F,20030827,20:01:07,68.9366,-133.7961
483,1016,F,20030828,0:03:07,68.9366,-133.7962
484,1016,F,20030828,4:00:38,68.9361,-133.7975
485,1016,F,20030828,12:00:37,68.936,-133.7973
486,1016,F,20030828,16:01:58,68.9381,-133.8023
487,1016,F,20030828,20:00:37,68.914,-133.839
488,1016,F,20030829,4:00:38,68.8872,-133.7961
489,1016,F,20030829,8:01:06,68.8681,-133.8562
490,1016,F,20030829,12:00:39,68.8678,-133.8561
491,1016,F,20030829,16:00:38,68.8812,-133.8681
492,1016,F,20030829,20:01:30,68.8983,-133.8434
493,1016,F,20030830,4:01:07,68.9129,-133.8548
494,1016,F,20030830,8:01:07,68.9363,-133.7976
495,1016,F,20030830,12:01:07,68.9361,-133.7975
496,1016,F,20030830,16:01:06,68.9368,-133.7965
497,1016,F,20030830,20:01:02,68.9363,-133.7978
498,1016,F,20030831,0:03:07,68.9451,-133.854
499,1016,F,20030831,4:01:06,68.952,-133.8901
500,1016,F,20030831,8:00:38,68.9497,-133.8992
501,1016,F,20030831,16:02:07,68.9488,-133.9133
